Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9
Tracks 1 to 9
160	1174.50000	474.00000	 	 	 	 	 	 	 	 	 	 	 	 	 	1215.00000	237.00000	 	 	 	 	 	 	 	 	 	 
161	1176.00000	474.00000	 	 	 	 	 	 	 	 	 	 	 	 	 	1215.00000	235.50000	 	 	 	 	 	 	 	 	 	 
162	1176.00000	477.00000	 	 	 	 	 	 	 	 	 	 	 	 	 	1215.00000	237.00000	 	 	 	 	 	 	 	 	 	 
163	1174.50000	477.00000	 	 	 	 	 	 	 	 	 	 	207.44724	1051.98374	*	1219.17701	227.75515	 	 	 	 	 	 	 	 	 	 
164	1173.00000	477.00000	 	 	 	 	 	 	 	 	 	 	207.28821	1051.66902	 	1215.00000	237.00000	 	 	 	 	 	 	 	 	 	 
165	1173.00000	480.00000	 	 	 	 	 	 	 	 	 	 	207.45315	1052.34272	 	1215.00000	238.50000	 	 	 	 	 	 	 	 	 	 
166	1171.50000	478.50000	 	 	 	 	 	 	 	 	 	 	 	 	 	1216.50000	237.00000	 	 	 	 	 	 	 	 	 	 
167	1171.50000	478.50000	 	 	 	 	 	 	 	 	 	 	 	 	 	1215.00000	238.50000	 	 	 	 	 	 	 	 	 	 
168	1173.00000	480.00000	 	 	 	 	 	 	 	 	 	 	208.33980	1050.61897	*	1209.24399	251.34417	 	 	 	 	 	 	 	 	 	 
169	1171.50000	478.50000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1225.34988	234.35807	 	509.86811	103.93725	 	 	 	 
170	1171.50000	477.00000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1215.00000	237.00000	 	 	 	 	 	 	 
171	1171.50000	478.50000	 	 	 	 	 	 	 	 	 	 	208.00967	1051.40581	*	 	 	 	1219.80110	227.13295	 	 	 	 	 	 	 
172	1170.00000	474.00000	 	 	 	 	 	 	 	 	 	 	208.07233	1051.01697	 	 	 	 	1215.00000	237.00000	 	510.94449	102.34602	*	 	 	 
173	1173.00000	472.50000	 	 	 	 	 	 	 	 	 	 	207.94676	1050.89156	 	 	 	 	1220.27726	227.63156	 	515.95996	97.68424	 	 	 	 
174	1171.50000	477.00000	 	 	 	 	 	 	 	 	 	 	207.62177	1052.11622	 	1212.00000	241.50000	 	 	 	 	 	 	 	 	 	 
