Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
226	656.33601	469.57122	 	576.00000	136.50000	 	133.50000	834.00000	 	 	 	 	 	 	 	731.34687	586.87579	 
227	657.20370	469.38093	 	574.50000	136.50000	 	135.00000	834.00000	 	 	 	 	 	 	 	 	 	 
228	658.50000	468.00000	 	574.50000	136.50000	 	135.00000	834.00000	 	 	 	 	 	 	 	735.66855	589.33756	*
229	658.50000	471.00000	 	574.50000	136.50000	 	136.50000	834.00000	 	 	 	 	 	 	 	734.96300	589.42470	 
230	655.80182	470.67838	 	577.50000	138.00000	 	135.00000	834.00000	 	 	 	 	 	 	 	734.03651	588.64186	 
231	655.61581	471.66016	 	576.00000	136.50000	 	135.00000	835.50000	 	 	 	 	 	 	 	734.76152	589.60885	 
232	658.50000	469.50000	 	576.00000	136.50000	 	136.50000	834.00000	 	 	 	 	 	 	 	735.47473	589.84097	 
233	658.50000	462.00000	 	576.00000	130.50000	 	138.00000	825.00000	 	 	 	 	 	 	 	733.66888	604.52339	 
234	655.50000	475.50000	 	576.00000	144.00000	 	 	 	 	 	 	 	 	 	 	730.98153	590.53948	 
235	655.17341	474.76275	 	577.50000	141.00000	 	 	 	 	 	 	 	 	 	 	731.03463	589.60058	 
236	658.50000	462.00000	 	577.50000	129.00000	 	138.00000	825.00000	*	 	 	 	 	 	 	718.80460	593.05425	 
237	655.58613	474.21444	 	574.50000	141.00000	 	 	 	 	 	 	 	 	 	 	732.33386	589.24492	 
238	655.77507	471.59405	 	574.50000	139.50000	 	 	 	 	 	 	 	 	 	 	735.36188	589.71913	 
239	658.50000	468.00000	 	574.50000	135.00000	 	139.50000	828.00000	*	 	 	 	 	 	 	737.79865	599.94039	 
240	655.35709	474.67724	 	574.50000	142.50000	 	 	 	 	 	 	 	 	 	 	734.60295	590.36563	 

Track 	Length	Distance traveled	Nr of Frames
1	698.25541	34.98206	226
2	372.89433	24.60183	240
3	347.98608	22.84732	235
4	160.43291	20.70912	65
5	184.27646	9.82819	80
6	93.21667	6.42025	19
