Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
186	1177.50000	325.50000	 	879.00000	691.50000	 	262.77252	467.07723	 	1036.50000	789.00000	 	 	 	 	 	 	 
187	1177.50000	325.50000	 	879.00000	691.50000	 	262.27658	467.48454	 	1037.48255	788.25431	 	 	 	 	 	 	 
188	1177.50000	325.50000	 	879.00000	691.50000	 	267.00000	466.50000	 	1036.50000	787.50000	 	 	 	 	 	 	 
189	1177.50000	325.50000	 	879.00000	690.00000	 	263.38004	468.80398	 	1036.50000	787.50000	 	 	 	 	 	 	 
190	1177.50000	325.50000	 	879.00000	691.50000	 	263.62882	472.72376	 	1035.00000	786.00000	 	 	 	 	 	 	 
191	1177.50000	325.50000	 	879.00000	691.50000	 	263.79593	473.78880	 	1035.00000	786.00000	 	 	 	 	 	 	 
192	1177.50000	325.50000	 	880.50000	690.00000	 	265.12272	475.13311	 	1032.24723	788.99565	 	 	 	 	 	 	 
193	1177.50000	325.50000	 	880.50000	690.00000	 	267.00000	474.00000	 	1033.50000	786.00000	 	 	 	 	 	 	 
194	1177.50000	325.50000	 	880.16062	690.71069	 	267.00000	474.00000	 	1033.50000	786.00000	 	 	 	 	 	 	 
195	1177.50000	325.50000	 	879.94462	690.41250	 	265.50000	474.00000	 	1033.50000	787.50000	 	 	 	 	 	 	 
196	1177.50000	325.50000	 	881.09234	689.01100	 	267.00000	474.00000	 	1031.81352	789.24553	 	 	 	 	 	 	 
197	1177.50000	325.50000	 	882.97084	691.97943	 	267.00000	474.00000	 	1031.03173	789.50387	 	 	 	 	 	 	 
198	1177.50000	325.50000	 	882.00000	687.00000	 	265.15220	470.33099	 	1032.04090	788.20718	 	 	 	 	 	 	 
199	1177.50000	325.50000	 	881.80562	685.76029	 	268.50000	474.00000	 	1030.46972	788.24291	 	 	 	 	 	 	 
200	1177.50000	325.50000	 	879.25629	687.80818	 	266.10144	473.90216	 	1029.00322	785.69003	 	 	 	 	 	 	 
201	1177.50000	325.50000	 	880.44531	690.54792	 	266.99822	474.46527	 	1026.65477	788.63081	 	 	 	 	 	 	 
202	1177.50000	325.50000	 	880.50000	690.00000	 	266.67192	475.49930	 	1031.28803	789.03279	 	 	 	 	 	 	 
203	1177.50000	325.50000	 	878.89077	690.91049	 	269.89774	471.81253	 	1032.00000	789.00000	 	 	 	 	 	 	 
204	1177.50000	325.50000	 	877.50000	690.00000	 	269.39500	471.11748	 	1032.00000	789.00000	 	 	 	 	 	 	 
205	1177.50000	325.50000	 	877.85287	690.48425	 	269.04526	471.80000	 	1029.00000	789.00000	 	 	 	 	 	 	 
206	1177.50000	325.50000	 	880.50000	690.00000	 	269.75498	469.96147	 	1033.50000	789.00000	 	 	 	 	 	 	 
207	1177.50000	325.50000	 	880.50000	691.50000	 	267.55808	470.16642	 	1032.00000	789.00000	 	 	 	 	 	 	 
